power_consumption,voltage,current
774,228.9191661402064,10.724179098008001
479,232.95147286803814,6.932730680003822
644,231.8879171845709,11.19141693899039
790,227.67224520811243,17.03531493738896
526,221.31252289148026,12.186050946550267
712,236.43025894814883,5.270001334178225
367,227.4366705847745,11.321660623688711
934,236.37571286714189,5.407625241362663
676,225.05017499376765,19.49365116060197
516,220.02058959691266,6.911809391343034
267,223.17876566553514,15.615324894959281
941,229.37078833537169,19.59164484338129
142,238.88607269915659,17.390585774998577
655,222.04387239387438,15.489730626893055
384,237.08419548923132,17.591913642511503
496,230.54048192423724,19.726980398909415
111,236.51841531599794,14.320167458802944
706,225.96748861979984,13.387772102439897
401,236.79894329344944,14.423571656949221
997,235.45645560033608,12.990138301423325
352,224.60107366062869,14.526336588645782
598,222.62670252818756,11.74763311958839
853,237.36108645064587,8.276647743249606
134,239.26473306880263,6.803708397675134
826,220.6260462749503,6.025114032983906
948,234.6254013394737,8.949736756298002
189,238.19049021895637,5.691853465036008
875,237.14720184184998,13.507561698790784
704,239.29040944540418,9.257426705352804
701,235.20188156876193,17.368022121305483
517,228.8459752476182,6.113613094825796
214,226.2390398099026,8.395272415122289
716,226.41485480876256,15.953692206352189
295,234.48845345228233,13.98212444575237
925,234.91674024061928,5.967369068737513
600,224.00718287097425,18.158591857433006
725,237.36245626981062,18.15892644239269
592,234.29848080404494,9.956120058136609
174,231.25500572686767,10.10608765024347
512,229.43064920205026,19.83542537525261
475,230.86465611579916,14.392642573897072
519,223.1849147655853,12.969747808520886
828,224.07402498552548,17.572282753278866
376,221.82328980812383,9.279355075359746
860,223.07316076322226,11.437738900945353
775,229.07387269210565,9.016650132325012
493,230.6070878745651,16.83741269883097
968,220.3572378495664,13.60024018452827
556,235.93595655728055,14.882376052101058
291,225.88335946686956,8.784608747591099
838,238.23672069919823,8.303379520659727
788,239.35022527227557,12.32561943474408
198,223.70917749353308,16.0634862363924
647,229.24194581531322,12.878596362802401
195,220.02463670332853,5.489685163185029
763,231.96654530244854,18.02827259480433
762,232.1461289652534,5.970303402726974
289,224.9507991120675,19.337367255811284
835,231.16825345166396,5.377129374159091
136,224.5108028488747,15.416756841960632
879,223.2165093815638,6.233105955676725
468,233.0303893360453,18.66014869152709
794,226.5185092790415,11.966498543383143
624,231.80527877771246,7.0628566222552305
378,228.6649349794331,10.112235496847699
316,239.6870281480581,7.472370130201431
966,222.9916128533513,7.558728673356351
972,229.2919719327162,19.221624802571633
897,233.60913252718652,11.678691684271822
372,227.91090167759938,16.832033958580393
980,239.4939970374138,14.594083417665228
161,234.4377525585387,15.146395435075885
695,233.13967715128987,6.975401577080578
979,235.14118535222445,8.512766702232284
828,239.05297276077434,16.801255027316554
441,238.1563730596928,19.561493097121744
496,234.48570616252823,8.940134638979776
798,234.98323278202565,9.073531471265598
118,222.9184414807029,12.093456992163572
276,222.05584808985333,19.757604692831567
711,231.41809003688329,9.034384187397066
495,220.3673527388108,11.104578644513959
544,229.64712763103182,18.3722002343526
332,224.20699159837739,5.04381548932043
175,226.9203313528968,5.596489474828543
364,235.5160947158591,14.061075156068288
554,238.82475008464772,18.610702470692704
895,221.44832544292683,8.582849906028915
817,230.6848441195289,12.044626620210636
834,237.650669716392,11.756979524867274
483,221.65017068880843,12.094570191432652
663,236.4902809379367,14.337795435946179
950,227.15602701856542,12.046156444860257
605,226.44189404438671,11.712022119836867
466,239.5493277262957,12.114326306468907
243,224.01718179724588,13.863011619065622
984,233.86387881645362,13.055112325270375
168,236.42881456019734,17.812039964757567
198,220.82366990558543,5.7424528024049994
495,233.40770916708826,17.499756072095188
124,239.03099948710653,17.65886918917586
990,222.48439933456118,9.273620322964412
568,237.92442605370076,11.942779325237758
583,231.8955327475387,11.578077328061532
664,232.33209163724948,8.277647515311955
250,232.25888349731213,10.951952706294747
243,225.97671772674627,5.665816582562816
668,238.70403630598918,9.167331091726016
138,238.94700925262077,17.25023263176077
208,232.50609320427895,9.268434526443464
792,235.6684545188323,17.273100031223713
141,232.24515971762315,12.973991969066462
285,229.6879689514808,18.1979401604174
497,233.216402365985,13.621693313966228
322,231.06002905183917,5.445023345971097
733,231.9495172526386,15.131303113206338
232,235.67665106837723,5.67280352035353
262,229.6180766289797,11.75895528474701
314,220.81508212184946,18.94140041709671
832,223.27998961978994,7.478059090067752
334,228.77214432979076,10.848085294123162
942,234.49653119748118,15.947904632727177
757,231.8655729662036,18.233878341422717
850,233.0058837174691,15.064145071137618
687,229.58557857152576,8.872598812867539
108,232.31484043884487,15.119117793743243
173,226.58034875629323,9.45091461656135
591,229.4036518539333,15.776438447281029
352,234.8855813118991,19.31049691377561
329,237.4366555794624,15.820901766594325
618,228.67310667912778,17.943207543686185
273,220.87323315414721,5.031557647638251
752,223.23345088293604,15.763581870973915
267,220.41722278583077,17.443813352978754
269,233.0652603847466,5.608381063170222
492,226.64629250710217,18.07396590932346
894,230.84957271438736,8.850413424650688
733,229.865536935676,14.979381529670828
293,221.63052979104853,17.0053231853511
616,228.06522722247664,14.939967695890331
128,224.41122249844648,6.384271881098859
264,228.36799577335304,13.944822782905526
521,224.07156560684484,13.243754850832154
438,236.80904812553868,18.504819021114074
747,223.4838667315651,11.063595944663138
